Creating gesture-gesture similarity matrix based on DTW distance...
Found Gesture-Gesture Similarity Matrix Performing SVD
Principal Component 1 Similarity Scores:
Gesture |       Score
23      |       0.12296963676955469
20      |       0.12131373329102763
24      |       0.12028389881920797
26      |       0.12023096760182332
28      |       0.11996099656463438
15      |       0.11935050896599378
22      |       0.1190082352854307
30      |       0.11893444338918233
19      |       0.11851359361539819
31      |       0.11710667806894734
566     |       0.11633103132727218
27      |       0.11573002024116219
8       |       0.11570420233634904
262     |       0.11516905724754534
25      |       0.1144933543915165
577     |       0.11446427739421738
14      |       0.11414894257781166
29      |       0.114121157650722
265     |       0.11380311928970459
17      |       0.11375164501973344
581     |       0.1135952604105991
275     |       0.1134601807672308
1       |       0.11333615961459297
274     |       0.11283761787034836
11      |       0.11212292306776833
585     |       0.11211229512980721
12      |       0.11144946339918073
575     |       0.11115743238649188
564     |       0.11113093890962548
4       |       0.11038872382861845
272     |       0.10991795130112965
570     |       0.1092571478336366
256     |       0.10874606841974215
584     |       0.1087067350122974
586     |       0.10845557744668881
268     |       0.10807020403335144
277     |       0.10762909533297763
587     |       0.10680887236011892
571     |       0.10677634521177415
569     |       0.10669441888343509
276     |       0.1066430953528449
573     |       0.10635996525699787
278     |       0.106126687757086
250     |       0.10578040074133374
574     |       0.10570556206796816
263     |       0.10567036208431287
588     |       0.10559866419398477
279     |       0.10553687468961576
580     |       0.1050640116577234
562     |       0.10493082429670948
572     |       0.10447337512984453
583     |       0.10419793914871074
582     |       0.10415750440329063
2       |       0.10356081658350556
253     |       0.1031778479662021
567     |       0.10304055813104877
270     |       0.10297462295290544
260     |       0.10249469827785766
568     |       0.1024060619948359
576     |       0.10220696656241418
559     |       0.1021047234148585
578     |       0.10183839349259016
258     |       0.10162182219986389
6       |       0.1015498365526145
589     |       0.10110712189893935
267     |       0.10096268753315239
10      |       0.10085288221440994
563     |       0.10017514475991701
273     |       0.0994478411892413
560     |       0.09911019174708953
254     |       0.09763214391743379
255     |       0.09757262313589171
259     |       0.09705420054669922
252     |       0.0942281134605422
565     |       0.09370187891666648
271     |       0.09348003449361171
266     |       0.09293266374805764
251     |       0.08786761465608135
5       |       0.0874283932480717
3       |       0.08708496159863947
261     |       0.08444519259927621
264     |       0.08256301097724907
561     |       0.08036740115910782
9       |       0.07988018852709385
269     |       0.07869751700760008
13      |       0.07836819031230205
257     |       0.0778374827951441
249     |       0.07782602657512085
7       |       0.07617868488530988
21      |       0.0746955209845378
16      |       0.07286321164856947
18      |       0.07013170989215747
579     |       0.050734284829142745


Principal Component 2 Similarity Scores:
Gesture |       Score
266     |       0.2457652647764629
13      |       0.21112992058292684
18      |       0.20911553092823412
579     |       0.2035997265836328
254     |       0.20030743857995692
563     |       0.18966255687789654
560     |       0.18740569481281508
561     |       0.18370492625682605
267     |       0.1752420514455593
565     |       0.17183879088691814
264     |       0.16811160116056048
257     |       0.1665279037917978
6       |       0.1594220369427361
21      |       0.15917998999202665
571     |       0.15405783532019973
273     |       0.15354231871229768
10      |       0.15171851342292583
567     |       0.14511190171679555
559     |       0.14014237632768325
5       |       0.13314711787569544
570     |       0.13273034363442904
568     |       0.13035184738564948
572     |       0.12915184465539256
272     |       0.1282357025550094
566     |       0.12417246978885449
271     |       0.12077922790672331
2       |       0.1158051985570108
562     |       0.11547375055325225
269     |       0.11504264354532423
577     |       0.11202581484316716
259     |       0.10829956498387058
576     |       0.1077463910165357
279     |       0.10157282061225985
580     |       0.1009472577940515
249     |       0.09896222735037295
17      |       0.09773446288949322
8       |       0.09507930070277404
573     |       0.09286268622065273
7       |       0.0904170970445053
270     |       0.08885087891463861
265     |       0.08874933193383899
16      |       0.08527406647933752
578     |       0.08473997480513067
3       |       0.07788849501664347
31      |       0.07413268061828542
260     |       0.07295048376804424
274     |       0.07288800245822845
589     |       0.06872021889369513
581     |       0.06577612150040958
588     |       0.06540645306430402
574     |       0.06397549021924678
25      |       0.06267569971889049
28      |       0.05940123057670003
256     |       0.0578631064856052
30      |       0.056946900184928984
582     |       0.05521374239401994
29      |       0.054507174484437634
583     |       0.0544946074803773
569     |       0.054075001302136855
252     |       0.05331034402250272
587     |       0.052247908542357065
251     |       0.04983897057581138
27      |       0.04865776602399967
1       |       0.048393328049780596
258     |       0.04837867971533844
15      |       0.04816338718310735
268     |       0.04654038763390611
262     |       0.04554196287377522
276     |       0.04049235052111506
277     |       0.04035663632464653
9       |       0.03792386912031758
11      |       0.03587516880946526
255     |       0.03326588109104643
575     |       0.029576042522814126
263     |       0.027733420622506947
584     |       0.02535855101753468
261     |       0.021139342016910832
24      |       0.020634487833168607
19      |       0.020156000568373668
20      |       0.019248908724338265
586     |       0.01905671401001545
14      |       0.01685248323172847
26      |       0.014223777034306734
250     |       0.012982074853243175
12      |       0.011292634467404472
22      |       0.009496141054260438
278     |       0.007378538063229659
585     |       0.005884553010691565
253     |       0.0021020649062130437
275     |       0.0018856054664450745
4       |       0.0018665910599833962
23      |       0.0008779367575904793
564     |       0.0005244170520312256


Principal Component 3 Similarity Scores:
Gesture |       Score
249     |       0.2699654288515925
9       |       0.2615156046776686
18      |       0.23912927735040712
261     |       0.21872777064089366
584     |       0.19898954050917209
7       |       0.19774948307099408
583     |       0.19479877107358665
255     |       0.17932148983287766
562     |       0.1764031750260216
264     |       0.1757592933341117
582     |       0.17468289266441525
589     |       0.16219979336496432
2       |       0.15672711698603986
5       |       0.1515825984642362
271     |       0.14206000455687826
573     |       0.13974385112872476
263     |       0.1333186935269284
3       |       0.13211922250923325
580     |       0.1314737688397915
572     |       0.1297883545750354
585     |       0.1289050903957024
12      |       0.12353053587137451
578     |       0.12235592280801397
266     |       0.11482818782585137
30      |       0.11305687680441623
567     |       0.11284931285120522
252     |       0.11026730894752856
257     |       0.1082906889634267
251     |       0.10777403723280904
277     |       0.10594885068082915
570     |       0.10419301910182875
262     |       0.1030825844570455
260     |       0.09855187711143192
10      |       0.09742217061252281
11      |       0.09629722109414109
267     |       0.09625037634726168
13      |       0.09575312003493769
579     |       0.09448070424621002
256     |       0.08866090035673213
276     |       0.08805633122062516
586     |       0.08353152205756496
272     |       0.0822289545859056
28      |       0.08201994606724626
568     |       0.07966856409060151
250     |       0.07721280568554408
566     |       0.07651036868001422
588     |       0.07148452208949256
560     |       0.07009665975364139
574     |       0.06655594848804124
1       |       0.06395444943494336
16      |       0.06270582793946261
14      |       0.05961044062609058
19      |       0.058311706031860824
575     |       0.05725599136215505
17      |       0.05591748938230014
274     |       0.05143186406656737
268     |       0.051396507673692526
4       |       0.051204394875817065
269     |       0.04728083007624472
587     |       0.047051171192693995
564     |       0.044490115974623344
279     |       0.0415877031514796
22      |       0.03858925038624034
31      |       0.03854144313025213
29      |       0.03715489014242078
273     |       0.03665310838483172
278     |       0.033661423544197384
561     |       0.03274307527125566
25      |       0.028784066755700003
563     |       0.028579482321281203
15      |       0.0259554481184606
559     |       0.02506338123951158
254     |       0.018940561558967176
27      |       0.018473612564491617
259     |       0.018358677565857927
26      |       0.017866335066170278
571     |       0.017382657380560936
24      |       0.016138516677178184
577     |       0.015134984082398075
23      |       0.011261519859082228
253     |       0.011192558122418653
6       |       0.009573854226402442
8       |       0.008550875346554495
275     |       0.008463631100175971
21      |       0.007283481069679861
270     |       0.006472190092922023
581     |       0.006297027921459032
265     |       0.005742419117150188
20      |       0.005260235007156327
258     |       0.004755351878649798
576     |       0.0034636497621956634
569     |       0.0009724729173698893
565     |       7.654645303506795e-06


Principal Component 4 Similarity Scores:
Gesture |       Score
251     |       0.25149474750734324
564     |       0.21064790846570086
27      |       0.19292006638375747
250     |       0.18702829659912876
22      |       0.17918901795081535
26      |       0.1775867873630918
254     |       0.17472127387105796
249     |       0.17456905822688734
572     |       0.16989856721101393
260     |       0.1673084795038731
255     |       0.16551011238543215
573     |       0.16078010275928656
9       |       0.15056136749479265
256     |       0.14501245348576947
563     |       0.14377158225004794
2       |       0.1379766068165602
20      |       0.13775710970724092
568     |       0.13589014414056483
585     |       0.1330601938270311
18      |       0.13162890407752542
24      |       0.13049813475609418
16      |       0.12984430824142648
5       |       0.12780505273127382
261     |       0.12752496798470453
575     |       0.1267141017300563
577     |       0.12441626152716827
7       |       0.12133472243392882
15      |       0.11981597949233382
8       |       0.11591354164459178
252     |       0.11019751399542019
17      |       0.1075859971006015
266     |       0.10593839812906553
267     |       0.10552817666447108
258     |       0.10464056927358763
14      |       0.10085899104512232
579     |       0.099413924655945
263     |       0.09831669300546939
562     |       0.09773336736025123
19      |       0.09550783628517895
23      |       0.09348111864035684
28      |       0.0923330423339421
569     |       0.09070001827854296
21      |       0.09067494144087111
559     |       0.0892278314460432
29      |       0.0871323426968586
11      |       0.08688852412793649
12      |       0.0863871860191238
574     |       0.08291093784702842
270     |       0.0762047126581292
276     |       0.07618311002047685
560     |       0.07570130713326263
570     |       0.07531560650293315
13      |       0.07428748171889629
583     |       0.07330136842221531
271     |       0.07328778996838588
269     |       0.07240385673503741
30      |       0.06794326937498396
268     |       0.06131259765067596
566     |       0.060061356686374
4       |       0.059011750919575764
6       |       0.05854053292421895
259     |       0.057983007556742364
262     |       0.05774132989225767
561     |       0.05640225387487465
587     |       0.05568641867368418
31      |       0.055334345943890535
1       |       0.054228784464234174
278     |       0.05288109225327965
586     |       0.05263873009428398
589     |       0.051355280703357625
265     |       0.05041697463741806
264     |       0.04943816638572097
257     |       0.04929084324283671
567     |       0.04726537849750019
3       |       0.041623585296266835
582     |       0.03478551320074178
277     |       0.03340752035637284
273     |       0.03146273666859368
10      |       0.030574956542277546
578     |       0.029628053086817777
275     |       0.028989350529051734
272     |       0.027450955588558767
253     |       0.02533971982848317
25      |       0.025323231565262897
576     |       0.02439369029576312
571     |       0.022046232245657743
580     |       0.02063059931288436
588     |       0.019996175827836606
274     |       0.016649217140059798
584     |       0.013728951611219727
581     |       0.008053939810706793
565     |       0.004206682775307269
279     |       0.000660381960319803
