Creating gesture-gesture similarity matrix based on NMF...
Found Gesture-Gesture Similarity Matrix Performing SVD
Principal Component 1 Similarity Scores:
Gesture |       Score
559     |       0.10397412667846552
2       |       0.10396214644832717
23      |       0.10395745200405752
1       |       0.1039522739632952
264     |       0.10394739666620192
272     |       0.1039464260138398
4       |       0.10394621110852414
560     |       0.10394397513399972
251     |       0.10393713414613105
577     |       0.10393614915764958
582     |       0.1039300353430819
12      |       0.1039256636063342
250     |       0.10392565062625826
269     |       0.1039174820216562
30      |       0.10391409051411067
6       |       0.10391138143327953
568     |       0.1038980812311468
3       |       0.10389742482467501
16      |       0.10389733833719363
259     |       0.10389727460587224
24      |       0.10389713825261811
11      |       0.10388495973703883
574     |       0.10388217950248527
575     |       0.10386881224683212
9       |       0.10385862415586274
14      |       0.10385366087434592
584     |       0.1038485551274908
564     |       0.10384843698579936
563     |       0.10384485427750254
589     |       0.10384244220817207
25      |       0.10383747096976653
569     |       0.10383648046802856
31      |       0.10383579996991556
576     |       0.10382918247635703
578     |       0.10382674496943187
583     |       0.1038251099444531
586     |       0.10382368424005252
565     |       0.10381275995852464
588     |       0.10380914631481512
22      |       0.10378678868952443
571     |       0.10377893046189211
567     |       0.10376954072977378
20      |       0.10376339998456797
585     |       0.10375312562398585
29      |       0.10375028229323816
27      |       0.10375018617550719
15      |       0.10375009647259412
587     |       0.1037416510096949
278     |       0.1037414970265662
561     |       0.10373571288298139
270     |       0.1037304337222889
271     |       0.10371532024058161
581     |       0.1037149061242776
580     |       0.1037078460874354
252     |       0.10370704146886169
562     |       0.10370044656586652
279     |       0.10369715238686177
277     |       0.10366414310828753
570     |       0.10366341862612194
566     |       0.10366315216546249
21      |       0.10365390947416321
13      |       0.1036450943273839
8       |       0.10363404937010835
265     |       0.10362412916582536
28      |       0.10361334889044732
579     |       0.10360916243217523
267     |       0.10360698455203093
255     |       0.10360072004967248
573     |       0.10359956165334866
256     |       0.10357959131440987
262     |       0.10357028347446572
26      |       0.10356942858884383
274     |       0.10355057804488957
268     |       0.1035484159218459
254     |       0.1035442666456211
19      |       0.10352615242492703
10      |       0.10352357323960444
261     |       0.10349068047095838
275     |       0.10347747982761663
572     |       0.10345322601513632
260     |       0.10344996824274193
263     |       0.10344881919891061
253     |       0.10344352475350728
18      |       0.10341499828008632
249     |       0.10335901008915435
266     |       0.10332705636816729
7       |       0.10331031779133978
17      |       0.10325459361653366
5       |       0.10321311560251484
258     |       0.10318733670077318
273     |       0.10315868611174488
276     |       0.10306222450406104
257     |       0.1026065861885897


Principal Component 2 Similarity Scores:
Gesture |       Score
257     |       0.32195177809628706
276     |       0.24276777292980894
17      |       0.2419174359802523
258     |       0.2260703247426047
249     |       0.1936150801458698
19      |       0.1916174727772303
253     |       0.19153902281884302
261     |       0.1863705217794227
26      |       0.18175799673255602
572     |       0.18165293413944597
273     |       0.17568432974997072
28      |       0.16047821882717847
573     |       0.1598063064586225
570     |       0.15911299319769961
7       |       0.15865812109509908
8       |       0.13823980742327424
5       |       0.1371140196911747
270     |       0.13371040590749045
262     |       0.13237465306599888
255     |       0.12947101561175564
579     |       0.12578355812355382
562     |       0.12381999089161
29      |       0.12324709557469608
566     |       0.12163575113467981
22      |       0.11885314004384487
20      |       0.10643303032515104
31      |       0.10639238349142559
27      |       0.10616520346945948
576     |       0.10564876668197506
21      |       0.1040741996129188
267     |       0.10241586076062151
14      |       0.09958088101152114
252     |       0.09794047651247421
275     |       0.09624791856914436
263     |       0.09606446872198166
575     |       0.08986369828060059
265     |       0.08808649151965514
569     |       0.08537775641410189
6       |       0.07267763496406035
574     |       0.0725441350789833
254     |       0.0722526890664697
268     |       0.07153946888804161
18      |       0.07074756309701809
581     |       0.06727800276354773
266     |       0.06297289015232528
564     |       0.061708029823228615
10      |       0.06110239263266236
561     |       0.06102012371794148
274     |       0.057924769054991526
25      |       0.05625639567256192
271     |       0.05610616100312415
260     |       0.0546220736084385
567     |       0.05308525649955399
571     |       0.05238800596209839
250     |       0.046999942776298875
269     |       0.04673657707030663
30      |       0.045876935220855404
584     |       0.04444170032932179
587     |       0.04111433715102969
588     |       0.03806830604539215
251     |       0.03714278930320901
577     |       0.037023939036956596
24      |       0.035831910893345635
1       |       0.035374266214345515
568     |       0.03455850388230412
259     |       0.030885902111046346
565     |       0.02989463580187987
580     |       0.028401750558113937
560     |       0.023825529738493327
279     |       0.02380479753447979
278     |       0.02042421475670787
13      |       0.020281983544313067
256     |       0.019715512114853773
277     |       0.018643798646705415
585     |       0.017772842317676184
264     |       0.017494940664099633
9       |       0.01725049581008749
23      |       0.016782833309779546
586     |       0.016751095952802716
589     |       0.01657850495983562
3       |       0.015836506515465375
15      |       0.01490261505606937
582     |       0.01428915590931903
559     |       0.014193429848336717
2       |       0.012512587203848607
272     |       0.01175680567276146
583     |       0.01085476475973776
12      |       0.009032372660025923
563     |       0.00852881742947109
16      |       0.006822281898795191
11      |       0.006459463392172782
578     |       0.0031129771515751013
